timestamp,ip,latitude,longitude,distance
2023-11-29 03:10:47.903844,192.168.50.3:45000,36.02368847297443,-0.0939284491479615,None
2023-11-29 03:10:47.903844,None,None,192.168.50.2:45000,None
2023-11-29 03:10:47.903844,None,None,192.168.50.4:45000,None
2023-11-29 03:10:52.948692,192.168.50.3:45000,36.02368847297443,-0.0939284491479615,None
2023-11-29 03:10:52.948692,192.168.50.2:45000,42.23078789832698,1.1732380434279417,697732.5146695239
2023-11-29 03:10:52.948692,192.168.50.4:45000,47.286969271413284,6.787541348614891,1374681.9139255304
2023-11-29 03:10:58.003072,192.168.50.3:45000,36.02368847297443,-0.0939284491479615,None
2023-11-29 03:10:58.003072,192.168.50.2:45000,42.23078789832698,1.1732380434279417,697732.5146695239
2023-11-29 03:10:58.003072,192.168.50.4:45000,47.286969271413284,6.787541348614891,1374681.9139255304
2023-11-29 03:11:03.055905,192.168.50.3:45000,36.02368847297443,-0.0939284491479615,None
2023-11-29 03:11:03.055905,192.168.50.2:45000,42.23078789832698,1.1732380434279417,697732.5146695239
2023-11-29 03:11:03.055905,192.168.50.4:45000,47.286969271413284,6.787541348614891,1374681.9139255304
2023-11-29 03:11:08.109476,192.168.50.3:45000,36.02368847297443,-0.0939284491479615,None
2023-11-29 03:11:08.109476,192.168.50.2:45000,42.23078789832698,1.1732380434279417,697732.5146695239
2023-11-29 03:11:08.109476,192.168.50.4:45000,47.286969271413284,6.787541348614891,1374681.9139255304
2023-11-29 03:11:13.151651,192.168.50.3:45000,36.02368847297443,-0.0939284491479615,None
2023-11-29 03:11:13.151651,192.168.50.2:45000,42.23078789832698,1.1732380434279417,697732.5146695239
2023-11-29 03:11:13.151651,192.168.50.4:45000,47.286969271413284,6.787541348614891,1374681.9139255304
2023-11-29 03:11:18.201117,192.168.50.3:45000,36.02368847297443,-0.0939284491479615,None
2023-11-29 03:11:18.201117,192.168.50.2:45000,42.23078789832698,1.1732380434279417,697732.5146695239
2023-11-29 03:11:18.201117,192.168.50.4:45000,47.286969271413284,6.787541348614891,1374681.9139255304
2023-11-29 03:11:23.266409,192.168.50.3:45000,36.02368847297443,-0.0939284491479615,None
2023-11-29 03:11:23.266409,192.168.50.2:45000,42.23078789832698,1.1732380434279417,697732.5146695239
2023-11-29 03:11:23.266409,192.168.50.4:45000,47.286969271413284,6.787541348614891,1374681.9139255304
